"วันเดือนปี","ล่าสุด","ราคาเปิด","สูงสุด","ต่ำสุด","% เปลี่ยน"
"Sep 07, 2017","5.1014","5.0811","5.1059","5.0729","0.40"
"Sep 08, 2017","5.1098","5.0989","5.1437","5.0958","0.16"
"Sep 11, 2017","5.0722","5.1097","5.1205","5.0676","-0.74"
"Sep 12, 2017","5.0678","5.0704","5.0766","5.0582","-0.09"
"Sep 13, 2017","5.0649","5.0671","5.0781","5.0588","-0.06"
"Sep 14, 2017","5.0442","5.0657","5.0688","5.0427","-0.41"
"Sep 15, 2017","5.0530","5.0416","5.0619","5.0401","0.17"
"Sep 18, 2017","5.0349","5.0508","5.0583","5.0288","-0.36"
"Sep 19, 2017","5.0245","5.0350","5.0410","5.0130","-0.21"
"Sep 20, 2017","5.0343","5.0254","5.0439","5.0224","0.20"
"Sep 21, 2017","5.0244","5.0335","5.0426","5.0165","-0.20"
"Sep 22, 2017","5.0189","5.0208","5.0372","5.0129","-0.11"
"Sep 25, 2017","4.9991","5.0183","5.0305","4.9897","-0.39"
"Sep 26, 2017","5.0007","4.9988","5.0174","4.9973","0.03"
"Sep 27, 2017","5.0132","5.0011","5.0239","4.9981","0.25"
"Sep 28, 2017","5.0104","5.0165","5.0374","5.0026","-0.06"
"Sep 29, 2017","5.0095","5.0083","5.0232","4.9896","-0.02"
"Oct 02, 2017","5.0230","5.0065","5.0305","5.0005","0.27"
"Oct 03, 2017","5.0155","5.0245","5.0426","5.0095","-0.15"
"Oct 04, 2017","5.0118","5.0178","5.0207","5.0042","-0.07"
"Oct 05, 2017","5.0200","5.0125","5.0230","5.0065","0.16"
"Oct 06, 2017","5.0245","5.0185","5.0395","5.0155","0.09"
"Oct 09, 2017","5.0381","5.0319","5.0475","5.0184","0.27"
"Oct 10, 2017","5.0598","5.0353","5.0656","5.0292","0.43"
"Oct 11, 2017","5.0347","5.0621","5.0636","5.0302","-0.50"
"Oct 12, 2017","5.0288","5.0342","5.0391","5.0197","-0.12"
"Oct 13, 2017","5.0247","5.0247","5.0348","5.0160","-0.08"
"Oct 16, 2017","5.0168","5.0232","5.0359","5.0107","-0.16"
"Oct 17, 2017","5.0004","5.0169","5.0229","4.9928","-0.33"
"Oct 18, 2017","5.0019","5.0011","5.0118","4.9920","0.03"
"Oct 19, 2017","5.0037","5.0020","5.0128","4.9943","0.04"
"Oct 20, 2017","5.0132","5.0048","5.0192","4.9988","0.19"
"Oct 23, 2017","4.9970","5.0102","5.0238","4.9925","-0.32"
"Oct 24, 2017","5.0023","4.9996","5.0095","4.9905","0.11"
"Oct 25, 2017","4.9992","5.0014","5.0094","4.9913","-0.06"
"Oct 26, 2017","5.0041","4.9973","5.0070","4.9867","0.10"
"Oct 27, 2017","4.9959","5.0012","5.0208","4.9922","-0.16"
"Oct 30, 2017","4.9996","4.9951","5.0133","4.9936","0.07"
"Oct 31, 2017","5.0084","4.9993","5.0178","4.9948","0.18"
"Nov 01, 2017","5.0191","5.0091","5.0251","4.9985","0.21"
"Nov 02, 2017","5.0069","5.0198","5.0271","5.0023","-0.24"
"Nov 03, 2017","4.9970","5.0068","5.0128","4.9925","-0.20"
"Nov 06, 2017","4.9896","4.9960","5.0080","4.9865","-0.15"
"Nov 07, 2017","4.9910","4.9891","5.0089","4.9860","0.03"
"Nov 08, 2017","4.9962","4.9910","5.0038","4.9891","0.10"
"Nov 09, 2017","4.9862","4.9965","5.0013","4.9772","-0.20"
"Nov 10, 2017","4.9876","4.9832","4.9927","4.9793","0.03"
"Nov 13, 2017","4.9785","4.9797","4.9917","4.9737","-0.18"
"Nov 14, 2017","4.9772","4.9794","4.9877","4.9726","-0.03"
"Nov 15, 2017","4.9837","4.9820","4.9935","4.9775","0.13"
"Nov 16, 2017","4.9633","4.9836","4.9867","4.9557","-0.41"
"Nov 17, 2017","4.9542","4.9624","4.9654","4.9465","-0.18"
"Nov 20, 2017","4.9465","4.9562","4.9652","4.9385","-0.16"
"Nov 21, 2017","4.9399","4.9466","4.9536","4.9355","-0.13"
"Nov 22, 2017","4.9469","4.9403","4.9548","4.9348","0.14"
"Nov 23, 2017","4.9624","4.9506","4.9782","4.9446","0.31"
"Nov 24, 2017","4.9453","4.9623","4.9720","4.9393","-0.34"
